公金支出情報（令和元年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
総務局,総務部,総務課,令和01年05月13日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約（単価契約）（巡視室分）,"14,680 "
総務局,総務部,総務課,令和01年05月14日,一般会計,総務費,建築保全費,営繕費,委託料,庁内警備等業務委託に係る経費の支出（財務：総務費）,"1,528,705 "
総務局,総務部,総務課,令和01年05月14日,一般会計,議会費,都議会費,事務局費,委託料,庁内警備等業務委託に係る経費の支出（議会：議会費）,"6,964,297 "
総務局,総務部,総務課,令和01年05月14日,一般会計,総務費,総務管理費,総務管理費,委託料,庁内警備等業務委託に係る経費の支出（情報：総務費）,"1,693,688 "
総務局,総務部,総務課,令和01年05月14日,一般会計,総務費,総務管理費,総務管理費,委託料,庁内警備等業務委託に係る経費の支出（総務：総務費）,"58,435,716 "
総務局,総務部,総務課,令和01年05月14日,一般会計,総務費,総務管理費,総務管理費,委託料,都庁舎入退庁管理設備保守委託に係る経費の支出,"15,249,600 "
総務局,総務部,総務課,令和01年05月14日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,インクリボン外2件の買入れ,"195,048 "
総務局,総務部,総務課,令和01年05月15日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,車両阻止アングル外１５件の買入れ,"1,239,894 "
総務局,総務部,総務課,令和01年05月16日,一般会計,総務費,総務管理費,総務管理費,委託料,都庁舎の警備におけるAI・ICT導入に関する業務委託,"7,560,000 "
総務局,総務部,総務課,令和01年05月17日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費の支出について,660 
総務局,総務部,総務課,令和01年05月20日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,パーソナルコンピュータ等の借入れに係る支出,"38,880 "
総務局,総務部,総務課,令和01年05月20日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,什器の購入,"104,760 "
総務局,総務部,総務課,令和01年05月20日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約（単価契約）の支出(2月分),"58,416 "
総務局,総務部,総務課,令和01年05月20日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約（単価契約）の支出(3月分),"77,586 "
総務局,総務部,総務課,令和01年05月20日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地外旅費(夕張）の支出について,"80,980 "
総務局,総務部,総務課,令和01年05月22日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費の支出について,330 
総務局,総務部,総務課,令和01年05月23日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費（５月システム処理分）について,"2,823 "
総務局,総務部,総務課,令和01年05月23日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費（５月システム処理分）について,432 
総務局,総務部,総務課,令和01年05月27日,一般会計,総務費,総務管理費,総務管理費,委託料,平成30年度総務局ホームページリニューアル業務委託,"3,725,190 "
総務局,総務部,総務課,令和01年05月28日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,庁内管理用携帯電話端末（スマートフォン）の購入,"842,508 "
総務局,総務部,総務課,令和01年05月29日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「都議会情報」の購読,"77,760 "
総務局,総務部,総務課,令和01年05月29日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「自由民主」の購読,"5,100 "
総務局,総務部,総務課,令和01年05月29日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「公明新聞」の購読,"22,644 "
総務局,総務部,総務課,令和01年05月29日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「しんぶん赤旗」の購読,"41,964 "
総務局,総務部,総務課,令和01年05月29日,一般会計,総務費,総務管理費,人権対策費,負担金補助及交付金,平成30年度歳出予算の執行について,"4,000 "
総務局,総務部,総務課,令和01年05月30日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費の支出について,"81,454 "
総務局,総務部,総務課,令和01年05月30日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費の支出について,"5,931 "
総務局,総務部,総務課,令和01年05月30日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費の支出について,508 
総務局,総務部,総務課,令和01年05月30日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費の支出について,"71,059 "
総務局,総務部,総務課,令和01年05月30日,一般会計,総務費,総務管理費,総務管理費,旅費 特別旅費,近接地内旅費の支出について,635 
総務局,総務部,総務課,令和01年05月30日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,近接地内旅費の支出について,971 
総務局,総務部,総務課,令和01年05月30日,一般会計,総務費,総務管理費,人権対策費,旅費 普通旅費,近接地内旅費の支出について,734 
総務局,総務部,総務課,令和01年05月31日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「民進プレス」の購読,250 
総務局,行政改革推進部,行政改革課,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,日経グローカルの購入,"90,720 "
総務局,行政改革推進部,行政改革課,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入(概算契約)に係る経費の支出(第４四半期分),"23,004 "
総務局,行政改革推進部,行政改革課,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,雑誌の購入(概算契約)に係る経費の支出(第４四半期分),"16,635 "
総務局,行政改革推進部,行政改革課,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,旅費の支出について（平成３１年３月確認分）,"32,896 "
総務局,行政改革推進部,行政改革課,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,旅費の支出について（平成３１年３月確認分）,"4,365 "
総務局,行政改革推進部,行政改革課,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,旅費の支出について（平成３１年３月確認分）,590 
総務局,行政改革推進部,行政改革課,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,チケットによるタクシー料金の支払いについて(3月分),"189,318 "
総務局,行政改革推進部,行政改革課,令和01年05月09日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,自治日報の購入（経費の支出）,"24,756 "
総務局,行政改革推進部,行政改革課,令和01年05月13日,一般会計,総務費,総務管理費,総務管理費,役務費,サテライトオフィス(東京都本庁舎内)鍵施錠業務委託経費の支出,"9,720 "
総務局,行政改革推進部,行政改革課,令和01年05月13日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写契約(都政改革分)(単価契約)の3の支出(3月分),"28,247 "
総務局,行政改革推進部,行政改革課,令和01年05月13日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写契約(行革部)(単価契約)に係る経費の支出(3月分),"39,790 "
総務局,行政改革推進部,行政改革課,令和01年05月13日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写契約(行革部)(単価契約)に係る経費の支出(3月分),"17,684 "
総務局,行政改革推進部,行政改革課,令和01年05月13日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写契約(行革部)(単価契約)に係る経費の支出(3月分),"30,948 "
総務局,行政改革推進部,行政改革課,令和01年05月13日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写契約(単価契約)(都政改革分)(その2)の支出(3月分),"20,970 "
総務局,行政改革推進部,行政改革課,令和01年05月16日,一般会計,総務費,総務管理費,総務管理費,役務費,新聞記事等検索サービスの利用経費(その2)（3月分）,"15,044 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月07日,一般会計,総務費,総務管理費,総務管理費,役務費,５月分  公共料金支払,"13,390,488 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月07日,一般会計,総務費,総務管理費,総務管理費,役務費,５月分  公共料金支払,"2,341 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月07日,一般会計,総務費,総務管理費,総務管理費,役務費,５月分  公共料金支払,"34,960 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,基幹系業務システムサーバ機器等の借入れ（３月分）,"5,830,380 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,ＴＡＩＭＳ端末(平成27年度更新分)の借入れ（３月分）,"428,209 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,教育費,高等学校費,管理費,使用料及賃借料,ＴＡＩＭＳ端末(平成27年度更新分)の借入れ（３月分）,"2,992,546 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,教育費,特別支援学校費,管理費,使用料及賃借料,ＴＡＩＭＳ端末(平成27年度更新分)の借入れ（３月分）,"1,668,779 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,教育費,小中学校費,中学校管理費,使用料及賃借料,ＴＡＩＭＳ端末(平成27年度更新分)の借入れ（３月分）,"129,684 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,徴税費,徴税管理費,管理費,使用料及賃借料,ＴＡＩＭＳ端末(平成27年度更新分)の借入れ（３月分）,"2,243,798 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,新業務系ネットワーク機器等の借入れ（３月分）,"4,474,980 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,総務費,総務管理費,総務管理費,委託料,ＴＡＩＭＳ運用支援委託（第４四半期分）,"101,893,247 "
戦略政策情報推進本部,ＩＣＴ推進部,企画課（旧情報通信企画部）,令和01年05月08日,一般会計,総務費,総務管理費,職員研修費,委託料,ＴＡＩＭＳ運用支援委託（第４四半期分）,"295,000 "
